"","V1","V2"
"6345",NA,NA
"6346",NA,NA
"6347",0.0013346040126661,0.00138644181338636
"6348",0.0012997154583274,0.00135733847070071
"6349",0.001379842692119,0.00144872719241996
"6350",0.00136268789030039,0.0013982610186526
"6351",0.00148318860167661,0.00148055600216399
"6352",0.00187495370267207,0.00212155039713393
"6353",0.00140126615372471,0.00136875752508621
"6354",0.0016078385037858,0.00166688715619374
"6355",0.00168461108443283,0.00180737115030669
"6356",0.00188568888250656,0.00198179489478213
"6357",0.00195639861911277,0.00196204256079766
"6358",0.00138233806578854,0.00137478764912375
"6359",0.00138235931808515,0.00136842104517016
"6360",NA,NA
"6361",NA,NA
"6362",0.00263611707457331,0.00245613824834516
"6363",0.00173823256287428,0.0016595020706498
"6364",0.00160831497919945,0.00157936587880347
"6365",0.00210637394508276,0.00203732520355048
"6366",0.00175774537969164,0.00171293852826684
"6367",0.000978033750569735,0.000938803443621618
"6368",0.000944437803788931,0.000891634421308269
"6369",0.00094027529489284,0.000937332158196633
"6370",0.0266186333349609,0.0261766650877587
"6371",0.00418919702466112,0.00419565540864879
"6372",0.000306843236448386,0.000306843236448386
"6373",0.000306843236448386,0.000306843236448386
"6374",0.000306843236448386,0.000306843236448386
"6375",0.000306843236448386,0.000306843236448386
"6376",NA,NA
"6377",NA,NA
"6378",NA,NA
"6379",NA,NA
"6380",NA,NA
"6381",NA,NA
"6382",NA,NA
"6383",NA,NA
"6384",NA,NA
"6385",NA,NA
"6386",NA,NA
"6387",NA,NA
"6388",NA,NA
"6389",NA,NA
"6390",NA,NA
"6391",NA,NA
"6392",NA,NA
"6393",NA,NA
"6394",NA,NA
"6395",NA,NA
"6396",NA,NA
"6397",NA,NA
"6398",NA,NA
"6399",NA,NA
"6400",NA,NA
"6401",NA,NA
"6402",NA,NA
"6403",NA,NA
"6404",NA,NA
"6405",NA,NA
"6406",NA,NA
"6407",NA,NA
"6408",0.00492499218339087,0.00493011750857864
"6409",NA,NA
"6410",NA,NA
"6411",NA,NA
"6412",NA,NA
"6413",NA,NA
"6414",NA,NA
"6415",NA,NA
"6416",0.00716798149412237,0.00825359709417521
"6417",0.000882919341711061,0.000882919341711061
"6418",0.00441854918026098,0.00441854918026098
"6419",0.00673536559094585,0.00692350587168204
"6420",0.0156108889315742,0.0151452862810927
"6421",NA,NA
"6422",NA,NA
"6423",NA,NA
"6424",NA,NA
"6425",NA,NA
"6426",NA,NA
"6427",NA,NA
"6428",NA,NA
"6429",NA,NA
"6430",NA,NA
"6431",NA,NA
"6432",NA,NA
"6433",NA,NA
"6434",NA,NA
"6435",NA,NA
"6436",NA,NA
"6437",0.0143633456751103,0.0137321977977658
"6438",0.0145098078551491,0.0140531238679248
"6439",4.6967395706532e-05,4.6967395706532e-05
"6440",NA,NA
"6441",NA,NA
"6442",0.00117184254766503,0.00121892220687994
"6443",0.000951577615151705,0.00105889776653528
"6444",0.00137455564519222,0.00140978383024413
"6445",0.00110785945607314,0.00117997570217578
"6446",0.00111933155472657,0.00114161247233303
"6447",0.00132953540442517,0.00137164484940826
"6448",0.00152806085843656,0.00160217446945412
"6449",0.00133277298949887,0.00144000469624882
"6450",0.00138830418422151,0.00143385161250688
"6451",0.00147544310092903,0.00152995933533724
"6452",NA,NA
"6453",NA,NA
"6454",NA,NA
"6455",0.00219120308218906,0.00235786494348593
"6456",0.00952835335659362,0.00974827775006308
"6457",0.0016486455055841,0.00166818186887573
"6458",NA,NA
"6459",NA,NA
"6460",NA,NA
"6461",NA,NA
"6462",0.000862894128720218,0.000828036023865888
"6463",0.00115789340366549,0.00116322666160712
"6464",0.00168589198280261,0.00175057647353872
"6465",0.00240272887022866,0.00244586346963518
"6466",0.00175998059867061,0.00175401361301611
"6467",0.00137250452839569,0.00135495875330408
"6468",0.00152186253862134,0.00145451165352953
"6469",0.00163142448239582,0.00169987046781263
"6470",0.00141079614634792,0.00173980063385015
"6471",0.000306843236448386,0.000306843236448386
"6472",NA,NA
"6473",NA,NA
"6474",0.000306843236448386,0.000306843236448386
"6475",0.00178533592802948,0.00175454569314746
"6476",NA,NA
"6477",NA,NA
"6478",NA,NA
"6479",NA,NA
"6480",NA,NA
"6481",NA,NA
"6482",NA,NA
"6483",NA,NA
"6484",NA,NA
"6485",NA,NA
"6486",NA,NA
"6487",NA,NA
"6488",NA,NA
"6489",NA,NA
"6490",NA,NA
"6491",NA,NA
"6492",NA,NA
"6493",NA,NA
"6494",NA,NA
"6495",NA,NA
"6496",NA,NA
"6497",NA,NA
"6498",NA,NA
"6499",NA,NA
"6500",NA,NA
"6501",NA,NA
"6502",NA,NA
"6503",NA,NA
"6504",NA,NA
"6505",NA,NA
"6506",NA,NA
"6507",NA,NA
"6508",0.00813590098263792,0.00837595050497542
"6509",NA,NA
"6510",NA,NA
"6511",NA,NA
"6512",NA,NA
"6513",0.00354385296394164,0.00364237349815822
"6514",NA,NA
"6515",NA,NA
"6516",NA,NA
"6517",NA,NA
"6518",0.00148268599675821,0.0015552866586746
"6519",0.00622208332152947,0.00611808862807868
"6520",0.0157939905299012,0.0150456541333517
"6521",NA,NA
"6522",NA,NA
"6523",NA,NA
"6524",NA,NA
"6525",NA,NA
"6526",NA,NA
"6527",NA,NA
"6528",NA,NA
"6529",NA,NA
"6530",NA,NA
"6531",NA,NA
"6532",NA,NA
"6533",NA,NA
"6534",NA,NA
"6535",NA,NA
"6536",NA,NA
"6537",0.00627366473833319,0.00617984051928831
"6538",0.00844576713987352,0.00805252200709054
"6539",4.6967395706532e-05,4.6967395706532e-05
"6540",0.000585737358871576,0.000585737358871576
"6541",NA,NA
"6542",0.00134652835413199,0.00141061223589974
"6543",0.00205719420322178,0.00209870761704313
"6544",0.00136986630397996,0.00140323834322761
"6545",0.0015171750201051,0.00157396366522922
"6546",0.00136071945097206,0.00143968523099833
"6547",0.00102696369690768,0.00105739441499101
"6548",0.00130292043447122,0.00132349702635364
"6549",0.00155833881224519,0.00170277097752004
"6550",0.00144930910677356,0.00149889578663021
"6551",0.00220778312200563,0.00249178400142755
"6552",NA,NA
"6553",NA,NA
"6554",NA,NA
"6555",NA,NA
"6556",NA,NA
"6557",0.00212585781419023,0.00224242242510014
"6558",0.00170506937535325,0.00170409021862714
"6559",0.00166217009610373,0.00160590622042758
"6560",NA,NA
"6561",4.6967395706532e-05,4.6967395706532e-05
"6562",4.6967395706532e-05,4.6967395706532e-05
"6563",4.6967395706532e-05,4.6967395706532e-05
"6564",0.00383745362834658,0.00391084133673647
"6565",0.00473666750640779,0.00495020352480227
"6566",0.00173914238649483,0.00174402951420266
"6567",0.00155675093416169,0.00151775482573576
"6568",0.00126988026293963,0.00119488359313385
"6569",0.000306843236448386,0.000306843236448386
"6570",0.000306843236448386,0.000306843236448386
"6571",0.000306843236448386,0.000306843236448386
"6572",0.00307032361830768,0.00319176610823233
"6573",0.000306843236448386,0.000306843236448386
"6574",NA,NA
"6575",0.000306843236448386,0.000306843236448386
"6576",NA,NA
"6577",NA,NA
"6578",NA,NA
"6579",NA,NA
"6580",NA,NA
"6581",NA,NA
"6582",NA,NA
"6583",NA,NA
"6584",NA,NA
"6585",NA,NA
"6586",NA,NA
"6587",NA,NA
"6588",NA,NA
"6589",NA,NA
"6590",NA,NA
"6591",NA,NA
"6592",NA,NA
"6593",NA,NA
"6594",NA,NA
"6595",NA,NA
"6596",NA,NA
"6597",NA,NA
"6598",NA,NA
"6599",NA,NA
"6600",NA,NA
"6601",NA,NA
"6602",NA,NA
"6603",NA,NA
"6604",NA,NA
"6605",NA,NA
"6606",NA,NA
"6607",NA,NA
"6608",0.00254306301847868,0.00263884276851552
"6609",0.00241178168234047,0.00241331750531648
"6610",NA,NA
"6611",0.00198023899701605,0.00206835450903062
"6612",0.00518557206661677,0.00529061243100297
"6613",0.0051727317673496,0.00526154126321781
"6614",0.0051390620487094,0.00480574820092437
"6615",NA,NA
"6616",NA,NA
"6617",NA,NA
"6618",0.00206005160990857,0.0021444175018724
"6619",NA,NA
"6620",0.0125362350394543,0.0122816146441762
"6621",NA,NA
"6622",NA,NA
"6623",NA,NA
"6624",NA,NA
"6625",NA,NA
"6626",NA,NA
"6627",NA,NA
"6628",NA,NA
"6629",NA,NA
"6630",NA,NA
"6631",NA,NA
"6632",NA,NA
"6633",NA,NA
"6634",NA,NA
"6635",NA,NA
"6636",NA,NA
"6637",0.00737737842537913,0.00721490453248925
"6638",0.00170082703443389,0.00163922033996269
"6639",0.00165899398385649,0.00170384226887053
"6640",NA,NA
"6641",0.00122590341507893,0.0012593501762369
"6642",0.001144581681316,0.00118269405271143
"6643",0.00200469328525411,0.00204423985491919
"6644",0.00111972742907944,0.00114537620527758
"6645",0.00132131386273719,0.00127339018166305
"6646",0.00100147226430907,0.00096343524552773
"6647",0.00125808890285872,0.00126699102462858
"6648",0.00135017668409205,0.00138158598758635
"6649",0.00121523031201089,0.00123488314662521
"6650",0.00161617550958186,0.00165037370295789
"6651",4.6967395706532e-05,4.6967395706532e-05
"6652",NA,NA
"6653",0.00153891906062885,0.0015278151721088
"6654",0.0016624522235489,0.00169062665379718
"6655",0.00173924492518345,0.00173189510017767
"6656",0.00190658323240594,0.00193550158711831
"6657",0.00199017789700092,0.00209341120633609
"6658",0.00196156807548081,0.00197516262221338
"6659",0.00227428602207599,0.00212436057761395
"6660",0.000399449532741657,0.000371705847929634
"6661",0.00109260085019713,0.000981569647523515
"6662",4.6967395706532e-05,4.6967395706532e-05
"6663",0.000880775056112769,0.00082670315358482
"6664",0.00206956860251138,0.0019652679099876
"6665",0.00384572880175846,0.00402435943179311
"6666",0.00196924524236856,0.00211412413316857
"6667",0.00143571221581747,0.00139217977726749
"6668",0.00147263528072209,0.00136001148414274
"6669",0.000306843236448386,0.000306843236448386
"6670",0.000306843236448386,0.000306843236448386
"6671",0.000306843236448386,0.000306843236448386
"6672",0.00141229688510495,0.00128405003749191
"6673",0.00672377018460225,0.0064962426271524
"6674",0.00360746169274593,0.00356336848188541
"6675",0.000306843236448386,0.000306843236448386
"6676",NA,NA
"6677",NA,NA
"6678",NA,NA
"6679",NA,NA
"6680",NA,NA
"6681",NA,NA
"6682",NA,NA
"6683",NA,NA
"6684",NA,NA
"6685",NA,NA
"6686",NA,NA
"6687",NA,NA
"6688",NA,NA
"6689",NA,NA
"6690",NA,NA
"6691",NA,NA
"6692",NA,NA
"6693",NA,NA
"6694",NA,NA
"6695",NA,NA
"6696",NA,NA
"6697",NA,NA
"6698",NA,NA
"6699",NA,NA
"6700",NA,NA
"6701",NA,NA
"6702",NA,NA
"6703",NA,NA
"6704",NA,NA
"6705",NA,NA
"6706",NA,NA
"6707",NA,NA
"6708",NA,NA
"6709",0.0016543632114066,0.00172476603611272
"6710",NA,NA
"6711",0.000894570080176324,0.00100288873172958
"6712",0.00286445796619163,0.0028796519831694
"6713",0.00300008431809187,0.00295360332680881
"6714",0.00168238578848193,0.00183087925177086
"6715",NA,NA
"6716",NA,NA
"6717",NA,NA
"6718",NA,NA
"6719",NA,NA
"6720",0.00184828741194501,0.00195598852693884
"6721",NA,NA
"6722",NA,NA
"6723",NA,NA
"6724",NA,NA
"6725",NA,NA
"6726",NA,NA
"6727",NA,NA
"6728",NA,NA
"6729",NA,NA
"6730",NA,NA
"6731",NA,NA
"6732",NA,NA
"6733",NA,NA
"6734",NA,NA
"6735",NA,NA
"6736",NA,NA
"6737",0.00112758430778843,0.00113998769837793
"6738",0.00130613800761631,0.00139494817935231
"6739",0.00203087183006346,0.00204843116382546
"6740",6.723387057594e-05,6.723387057594e-05
"6741",0.00121684590624105,0.00122978964394869
"6742",0.00123820619653644,0.00126209997044036
"6743",0.00103253903009579,0.00105272915869821
"6744",0.000920761969954317,0.000935781549537036
"6745",0.00132723172780683,0.00131890766290903
"6746",0.00189532636360917,0.00196653770870991
"6747",0.00258266625798057,0.00260526134402984
"6748",0.00134078573446873,0.00137832870277935
"6749",0.0011372242344894,0.00110281102698666
"6750",0.00163354698887672,0.00166625911041238
"6751",4.6967395706532e-05,4.6967395706532e-05
"6752",NA,NA
"6753",0.00126560914414656,0.00128263024951348
"6754",0.000846956137368102,0.000885778494467682
"6755",0.00199122834967663,0.00212846662965749
"6756",0.00181370026652588,0.00194911897301113
"6757",0.00180302459271512,0.00188645124733921
"6758",0.00212048644501967,0.00219649337723834
"6759",0.00215303303243493,0.00207988681051079
"6760",0.00179764392662058,0.00171309922743833
"6761",0.000445748014354237,0.000396052490086378
"6762",4.6967395706532e-05,4.6967395706532e-05
"6763",0.00147662296393014,0.00141747802241873
"6764",0.00228405359140627,0.00220964310535502
"6765",0.00259716564398022,0.00274832368491026
"6766",0.00196450900178289,0.00192261962997385
"6767",0.00224216619369838,0.002148580776097
"6768",0.00155771709533789,0.00147652044894925
"6769",0.000581571528897423,0.000549036418686196
"6770",NA,NA
"6771",4.6967395706532e-05,4.6967395706532e-05
"6772",0.000306843236448386,0.000306843236448386
"6773",0.00194137714001255,0.001890064050759
"6774",0.00631056809579275,0.00592414832078456
"6775",0.00308663506530603,0.00293277320608636
"6776",NA,NA
"6777",NA,NA
"6778",NA,NA
"6779",NA,NA
"6780",NA,NA
"6781",NA,NA
"6782",NA,NA
"6783",NA,NA
"6784",NA,NA
"6785",NA,NA
"6786",NA,NA
"6787",NA,NA
"6788",NA,NA
"6789",NA,NA
"6790",NA,NA
"6791",NA,NA
"6792",NA,NA
"6793",NA,NA
"6794",NA,NA
"6795",NA,NA
"6796",NA,NA
"6797",NA,NA
"6798",NA,NA
"6799",NA,NA
"6800",NA,NA
"6801",NA,NA
"6802",NA,NA
"6803",NA,NA
"6804",NA,NA
"6805",NA,NA
"6806",NA,NA
"6807",NA,NA
"6808",NA,NA
"6809",0.00103590947241793,0.00116828356440707
"6810",0.00288890259514134,0.00295112042365449
"6811",NA,NA
"6812",NA,NA
"6813",NA,NA
"6814",NA,NA
"6815",NA,NA
"6816",NA,NA
"6817",NA,NA
"6818",NA,NA
"6819",NA,NA
"6820",0.000882919341711061,0.000882919341711061
"6821",NA,NA
"6822",NA,NA
"6823",NA,NA
"6824",NA,NA
"6825",NA,NA
"6826",NA,NA
"6827",NA,NA
"6828",NA,NA
"6829",NA,NA
"6830",NA,NA
"6831",NA,NA
"6832",NA,NA
"6833",NA,NA
"6834",NA,NA
"6835",NA,NA
"6836",NA,NA
"6837",0.00136573948288507,0.00130824606055773
"6838",0.00108300997527256,0.00105972729203788
"6839",0.00105143970275804,0.00104425188780415
"6840",0.000146598217282107,0.000155016662309026
"6841",0.00135195924953152,0.00137110119202735
"6842",0.00145427520425525,0.00142857077464566
"6843",0.000992137896705108,0.000989163741149488
"6844",0.00115303715717599,0.00114329471358038
"6845",0.000995397194180009,0.000983934808641652
"6846",0.00113576186314688,0.0010916581598782
"6847",0.00121076309919829,0.00120432885578727
"6848",0.00153710795283669,0.00151874912952085
"6849",0.00119471437155519,0.00118115713564991
"6850",0.00154715937056732,0.00154324322855339
"6851",0.00174178160700667,0.00173042707172751
"6852",NA,NA
"6853",NA,NA
"6854",NA,NA
"6855",0.00154617911181819,0.00162378597673334
"6856",0.00263224935103605,0.00285190180632836
"6857",0.00149226356306241,0.00148818707530276
"6858",NA,NA
"6859",0.00171647456034234,0.00168282646713798
"6860",0.00216601179550714,0.0021011403810406
"6861",0.00218213426425086,0.00206736106079872
"6862",0.00316669131394221,0.00296978135550059
"6863",0.00260561097450213,0.00251094305032583
"6864",0.00204767156521901,0.00210163584808707
"6865",0.00237311679614229,0.00257069853024968
"6866",0.0022641070341437,0.00225624577169392
"6867",0.00191608425721804,0.00189916358681626
"6868",0.00215973862640739,0.0019731429286153
"6869",0.00144663271224482,0.00129176202830447
"6870",NA,NA
"6871",NA,NA
"6872",NA,NA
"6873",NA,NA
"6874",NA,NA
"6875",NA,NA
"6876",NA,NA
"6877",NA,NA
"6878",NA,NA
"6879",NA,NA
"6880",NA,NA
"6881",NA,NA
"6882",NA,NA
"6883",NA,NA
"6884",NA,NA
"6885",NA,NA
"6886",NA,NA
"6887",NA,NA
"6888",NA,NA
"6889",NA,NA
"6890",NA,NA
"6891",NA,NA
"6892",NA,NA
"6893",NA,NA
"6894",NA,NA
"6895",NA,NA
"6896",NA,NA
"6897",NA,NA
"6898",NA,NA
"6899",NA,NA
"6900",NA,NA
"6901",NA,NA
"6902",NA,NA
"6903",NA,NA
"6904",NA,NA
"6905",NA,NA
"6906",NA,NA
"6907",NA,NA
"6908",0.000900654943063684,0.00103990088144584
"6909",NA,NA
"6910",0.00097985077036061,0.00104620886872957
"6911",NA,NA
"6912",NA,NA
"6913",NA,NA
"6914",NA,NA
"6915",0.00122415578790005,0.00131660036048188
"6916",NA,NA
"6917",NA,NA
"6918",NA,NA
"6919",NA,NA
"6920",0.00952900838936013,0.0099368360486808
"6921",NA,NA
"6922",NA,NA
"6923",NA,NA
"6924",NA,NA
"6925",NA,NA
"6926",NA,NA
"6927",NA,NA
"6928",NA,NA
"6929",NA,NA
"6930",NA,NA
"6931",NA,NA
"6932",NA,NA
"6933",NA,NA
"6934",NA,NA
"6935",NA,NA
"6936",NA,NA
"6937",0.00167345823581658,0.00168432975148872
"6938",0.00146661872499224,0.001501084921661
"6939",0.00124999086662061,0.00123662723523049
"6940",0.000658283530740619,0.000651119667344623
"6941",0.00137385786730568,0.00138623803643096
"6942",0.0018839498742131,0.00182558830078513
"6943",0.000965856845243836,0.00094832598300975
"6944",0.00136050203792149,0.0013540566374207
"6945",0.00241576036875303,0.00240949144237882
"6946",0.00128969737839828,0.00125634208431367
"6947",0.001483632385278,0.00147966665722095
"6948",0.00149235173072237,0.00149497662572686
"6949",0.00141731228358237,0.0014513322245543
"6950",0.00130232736613077,0.00135402056664177
"6951",0.0018653092761879,0.00196360235788396
"6952",0.00177519081792735,0.00175919662382362
"6953",NA,NA
"6954",NA,NA
"6955",NA,NA
"6956",NA,NA
"6957",NA,NA
"6958",0.00195013424906522,0.00197705112186907
"6959",0.00186247141694957,0.00183334039300987
"6960",0.00218551980028946,0.00217455718394094
"6961",0.00231147696595938,0.0023852991596907
"6962",0.000267093040747936,0.000258146026177354
"6963",0.00299552357915925,0.00286355048994261
"6964",0.00218201494456615,0.00226708767691099
"6965",0.0023639480935846,0.0023719625182875
"6966",0.00224239358995843,0.0022851971074471
"6967",0.00200495563390525,0.00197051748286498
"6968",0.000865777508202176,0.000880743915182914
"6969",0.00230197989072366,0.00204328941321249
"6970",0.00263387460579393,0.00253890472011097
"6971",NA,NA
"6972",NA,NA
"6973",0.000306843236448386,0.000306843236448386
"6974",NA,NA
"6975",NA,NA
"6976",NA,NA
"6977",NA,NA
"6978",NA,NA
"6979",NA,NA
"6980",NA,NA
"6981",NA,NA
"6982",NA,NA
"6983",NA,NA
"6984",NA,NA
"6985",NA,NA
"6986",NA,NA
"6987",NA,NA
"6988",NA,NA
"6989",NA,NA
"6990",NA,NA
"6991",NA,NA
"6992",NA,NA
"6993",NA,NA
"6994",NA,NA
"6995",NA,NA
"6996",NA,NA
"6997",NA,NA
"6998",NA,NA
"6999",NA,NA
"7000",NA,NA
"7001",NA,NA
"7002",NA,NA
"7003",NA,NA
"7004",NA,NA
"7005",NA,NA
"7006",NA,NA
"7007",NA,NA
"7008",NA,NA
"7009",NA,NA
"7010",NA,NA
"7011",NA,NA
"7012",NA,NA
"7013",NA,NA
"7014",NA,NA
"7015",0.00138642243959876,0.00149938977675937
"7016",NA,NA
"7017",NA,NA
"7018",0.000882919341711061,0.000882919341711061
"7019",0.0039450646259837,0.00388557103516594
"7020",0.00580388597054536,0.00558212186596541
"7021",NA,NA
"7022",NA,NA
"7023",NA,NA
"7024",NA,NA
"7025",NA,NA
"7026",NA,NA
"7027",NA,NA
"7028",NA,NA
"7029",NA,NA
"7030",NA,NA
"7031",NA,NA
"7032",NA,NA
"7033",NA,NA
"7034",NA,NA
"7035",NA,NA
"7036",NA,NA
"7037",NA,NA
"7038",0.000678656081318485,0.000685662474898337
"7039",0.000582400058067931,0.000582781878392409
"7040",0.00134700047725176,0.00138012824092443
"7041",0.00117798511624068,0.00117284084954107
"7042",0.00207465647357106,0.00201259913646196
"7043",0.00130655906806227,0.0013080834454636
"7044",0.00142111087571304,0.00146432451055742
"7045",0.00117992051863178,0.00118818547077709
"7046",0.00150798176316778,0.00154231417152599
"7047",0.00228575613898688,0.00232359450788848
"7048",0.00151306297248426,0.00153288601811997
"7049",0.00297204282264772,0.00298541211987876
"7050",0.00159409948791009,0.00169707887019353
"7051",0.00122965374825149,0.00129459103336422
"7052",0.00172434794810961,0.00174956561028933
"7053",0.000459398586356735,0.000454190104816441
"7054",NA,NA
"7055",NA,NA
"7056",NA,NA
"7057",NA,NA
"7058",0.00240789279450865,0.00244472795713866
"7059",0.0023630944145028,0.00262493840932015
"7060",0.00255308851072759,0.00278879815057844
"7061",0.00209670963183882,0.00210501834749509
"7062",0.00230036673982069,0.00220630812755692
"7063",0.00264321889099501,0.00259278512946246
"7064",0.0024527394609756,0.00263149589189776
"7065",0.00210455561737679,0.00214399830682527
"7066",0.00183211359194459,0.00189250452697134
"7067",0.00185101809054739,0.0019814411051708
"7068",0.00222639025783553,0.00219492428023123
"7069",0.00155405220095771,0.00146962062707456
"7070",0.00495331301770361,0.00500341003912922
"7071",NA,NA
"7072",NA,NA
"7073",NA,NA
"7074",0.000306843236448386,0.000306843236448386
"7075",NA,NA
"7076",NA,NA
"7077",NA,NA
"7078",NA,NA
"7079",NA,NA
"7080",NA,NA
"7081",NA,NA
"7082",NA,NA
"7083",NA,NA
"7084",NA,NA
"7085",NA,NA
"7086",NA,NA
"7087",NA,NA
"7088",NA,NA
"7089",NA,NA
"7090",NA,NA
"7091",NA,NA
"7092",NA,NA
"7093",NA,NA
"7094",NA,NA
"7095",NA,NA
"7096",NA,NA
"7097",NA,NA
"7098",NA,NA
"7099",NA,NA
"7100",NA,NA
"7101",NA,NA
"7102",NA,NA
"7103",NA,NA
"7104",NA,NA
"7105",NA,NA
"7106",NA,NA
"7107",NA,NA
"7108",NA,NA
"7109",NA,NA
"7110",NA,NA
"7111",NA,NA
"7112",0.000960035017403801,0.00105537103059496
"7113",NA,NA
"7114",NA,NA
"7115",NA,NA
"7116",0.00174301955331018,0.00181206113690816
"7117",NA,NA
"7118",NA,NA
"7119",0.00364791032089532,0.00200318079114554
"7120",4.6967395706532e-05,4.6967395706532e-05
"7121",NA,NA
"7122",NA,NA
"7123",NA,NA
"7124",NA,NA
"7125",NA,NA
"7126",NA,NA
"7127",NA,NA
"7128",NA,NA
"7129",NA,NA
"7130",NA,NA
"7131",NA,NA
"7132",NA,NA
"7133",NA,NA
"7134",NA,NA
"7135",NA,NA
"7136",NA,NA
"7137",NA,NA
"7138",4.6967395706532e-05,4.6967395706532e-05
"7139",0.0004163347343233,0.0004163347343233
"7140",0.00110884994885167,0.00108774539189645
"7141",0.000948948346607068,0.000905028150871318
"7142",0.00227812857111823,0.00219658141908168
"7143",0.0011127115230061,0.00111724090920269
"7144",0.00164401913628593,0.00160777714865808
"7145",0.00346492213790673,0.00342369810128896
"7146",0.00135171124554291,0.00135686869239344
"7147",0.00257323668059469,0.00261272677017387
"7148",0.00101085210159155,0.00102787534653203
"7149",0.00837454200054051,0.00829229594689658
"7150",0.00954593183711764,0.00934450036145148
"7151",0.00343295604891597,0.00336815337711583
"7152",0.00160758028626531,0.00157009247043537
"7153",0.00164229037302915,0.00156323660212355
"7154",4.6967395706532e-05,4.6967395706532e-05
"7155",NA,NA
"7156",NA,NA
"7157",NA,NA
"7158",0.00267932650416994,0.00266036139318528
"7159",0.00264331965512569,0.00268194188128639
"7160",0.00256924128898357,0.0027850080220486
"7161",0.00243322893558776,0.00249340484988334
"7162",0.00260682380915142,0.0024010450826485
"7163",0.00276420052946018,0.0026817493998185
"7164",0.00214600555599605,0.00208335253207327
"7165",0.00187005073015069,0.00176885300334987
"7166",0.00202581793778612,0.0020758493108731
"7167",0.00366476410915664,0.00370816572469756
"7168",0.00225370849924573,0.00216631647457794
"7169",0.00219941488882204,0.0021544658389222
"7170",NA,NA
"7171",NA,NA
"7172",NA,NA
"7173",NA,NA
"7174",NA,NA
"7175",NA,NA
"7176",NA,NA
"7177",NA,NA
"7178",NA,NA
"7179",NA,NA
"7180",NA,NA
"7181",NA,NA
"7182",NA,NA
"7183",NA,NA
"7184",NA,NA
"7185",NA,NA
"7186",NA,NA
"7187",NA,NA
"7188",NA,NA
"7189",NA,NA
"7190",NA,NA
"7191",NA,NA
"7192",NA,NA
"7193",NA,NA
"7194",NA,NA
"7195",NA,NA
"7196",NA,NA
"7197",NA,NA
"7198",NA,NA
"7199",NA,NA
"7200",NA,NA
"7201",NA,NA
"7202",NA,NA
"7203",NA,NA
"7204",NA,NA
"7205",NA,NA
"7206",NA,NA
"7207",NA,NA
"7208",NA,NA
"7209",NA,NA
"7210",NA,NA
"7211",NA,NA
"7212",0.000890125738960886,0.000940047398889399
"7213",NA,NA
"7214",NA,NA
"7215",NA,NA
"7216",NA,NA
"7217",NA,NA
"7218",NA,NA
"7219",NA,NA
"7220",0.00646445339754337,0.0064170303584457
"7221",NA,NA
"7222",NA,NA
"7223",NA,NA
"7224",NA,NA
"7225",NA,NA
"7226",NA,NA
"7227",NA,NA
"7228",NA,NA
"7229",NA,NA
"7230",NA,NA
"7231",NA,NA
"7232",NA,NA
"7233",NA,NA
"7234",NA,NA
"7235",NA,NA
"7236",4.6967395706532e-05,4.6967395706532e-05
"7237",NA,NA
"7238",NA,NA
"7239",4.6967395706532e-05,4.6967395706532e-05
"7240",0.000799906160027145,0.000766383951407904
"7241",0.00165061881987477,0.00161691547153697
"7242",0.0018148580519318,0.0019513904957063
"7243",0.00539652375564617,0.00543289952843489
"7244",0.0109063152254768,0.011221479119729
"7245",0.00193140763092414,0.00183197868043185
"7246",0.0015112861855845,0.00151993897957203
"7247",0.00152362252790214,0.00149582055783652
"7248",0.00985738686773652,0.00980563445629545
"7249",0.00935373998073025,0.00915698478297014
"7250",0.00808344085725996,0.0080963481163895
"7251",0.0028500768355228,0.00314892366248622
"7252",0.00178605422603258,0.00175578120407252
"7253",0.00154699062568621,0.0015277466070549
"7254",0.00155740698791465,0.00151154761361498
"7255",NA,NA
"7256",NA,NA
"7257",NA,NA
"7258",0.00258325573285905,0.00256940134232541
"7259",0.00296538102473384,0.00285912098790795
"7260",0.00261860343955459,0.00273185431439968
"7261",0.00228277385408102,0.00223662451715323
"7262",0.00269479240157522,0.00263539442358077
"7263",0.00267819611226953,0.00272520620602647
"7264",0.00265815571187756,0.00250111868579654
"7265",0.00154549149119421,0.00149785504391215
"7266",0.00254455170316849,0.00258471920094072
"7267",0.00221572078126086,0.00241178459146782
"7268",0.00203896598294275,0.00215842424399427
"7269",0.00167475215163237,0.00157350085233182
"7270",NA,NA
"7271",NA,NA
"7272",0.000306843236448386,0.000306843236448386
"7273",NA,NA
"7274",NA,NA
"7275",NA,NA
"7276",NA,NA
"7277",NA,NA
"7278",NA,NA
"7279",NA,NA
"7280",NA,NA
"7281",NA,NA
"7282",NA,NA
"7283",NA,NA
"7284",NA,NA
"7285",NA,NA
"7286",NA,NA
"7287",NA,NA
"7288",NA,NA
"7289",NA,NA
"7290",NA,NA
"7291",NA,NA
"7292",NA,NA
"7293",NA,NA
"7294",NA,NA
"7295",NA,NA
"7296",NA,NA
"7297",NA,NA
"7298",NA,NA
"7299",NA,NA
"7300",NA,NA
"7301",NA,NA
"7302",NA,NA
"7303",NA,NA
"7304",NA,NA
"7305",NA,NA
"7306",NA,NA
"7307",NA,NA
"7308",NA,NA
"7309",NA,NA
"7310",NA,NA
"7311",NA,NA
"7312",NA,NA
"7313",NA,NA
"7314",NA,NA
"7315",NA,NA
"7316",NA,NA
