"","V1","V2"
"6276",NA,NA
"6277",NA,NA
"6278",NA,NA
"6279",NA,NA
"6280",NA,NA
"6281",NA,NA
"6282",NA,NA
"6283",NA,NA
"6284",NA,NA
"6285",NA,NA
"6286",NA,NA
"6287",NA,NA
"6288",NA,NA
"6289",NA,NA
"6290",NA,NA
"6291",NA,NA
"6292",NA,NA
"6293",NA,NA
"6294",NA,NA
"6295",NA,NA
"6296",NA,NA
"6297",NA,NA
"6298",NA,NA
"6299",NA,NA
"6300",NA,NA
"6301",NA,NA
"6302",NA,NA
"6303",NA,NA
"6304",NA,NA
"6305",NA,NA
"6306",NA,NA
"6307",NA,NA
"6308",NA,NA
"6309",NA,NA
"6310",NA,NA
"6311",NA,NA
"6312",NA,NA
"6313",0.0170578333309842,0.0170578333309842
"6314",0.0107444231239466,0.0106756221366551
"6315",0.0078941758493649,0.00836776786261658
"6316",0.0224451109314263,0.0222946343191912
"6317",0.010129641077712,0.0100880970818644
"6318",0.0128792335682766,0.0128014359055113
"6319",0.0206017283806144,0.0202527489664788
"6320",0.0216454283796922,0.0210598735618785
"6321",NA,NA
"6322",NA,NA
"6323",NA,NA
"6324",NA,NA
"6325",NA,NA
"6326",NA,NA
"6327",NA,NA
"6328",NA,NA
"6329",NA,NA
"6330",NA,NA
"6331",NA,NA
"6332",NA,NA
"6333",NA,NA
"6334",NA,NA
"6335",NA,NA
"6336",NA,NA
"6337",0.0245345674550193,0.0245536686824776
"6338",0.016842257501759,0.016491962090919
"6339",0.00147981786404577,0.00148585330743685
"6340",NA,NA
"6341",0.00430637977809449,0.00431782186624802
"6342",0.00543635455499422,0.00528937924310634
"6343",0.00488889756358479,0.00479038296104603
"6344",0.00199893197554644,0.00194156542541942
"6345",NA,NA
"6346",NA,NA
"6347",0.00313442092601929,0.00304838242574527
"6348",0.00321177333490747,0.00319797274931571
"6349",0.00337375528061193,0.00334428147085172
"6350",0.00415594475030177,0.00416878311441283
"6351",0.00286730394331683,0.00278585926105142
"6352",0.00316805837307617,0.00325049684957472
"6353",0.00303456083575107,0.00279627745618262
"6354",0.00370690120495929,0.00363636054942279
"6355",0.00394235598788167,0.00393659514406833
"6356",0.00390955008848573,0.00386755238416931
"6357",0.00364973622111194,0.00352219887354122
"6358",0.00304767864177861,0.00342242192160251
"6359",0.00228059672303565,0.00263989011898811
"6360",NA,NA
"6361",NA,NA
"6362",0.00243401408219351,0.00237115494590497
"6363",0.00451743547065182,0.00453185733029279
"6364",0.00742798653203475,0.00748155456772038
"6365",0.00653128934746959,0.00648836115317997
"6366",0.00660624141124464,0.00670037842405765
"6367",0.00604603930784695,0.00629012387697575
"6368",0.00335811598103018,0.00350136254392429
"6369",0.00306808942618506,0.00309836437667479
"6370",0.0190551795194912,0.0189184632800091
"6371",0.0137412326814712,0.0136793244866717
"6372",0.00392805617524522,0.00392805617524522
"6373",0.00392805617524522,0.00392805617524522
"6374",0.00392805617524522,0.00392805617524522
"6375",0.00392805617524522,0.00392805617524522
"6376",NA,NA
"6377",NA,NA
"6378",NA,NA
"6379",NA,NA
"6380",NA,NA
"6381",NA,NA
"6382",NA,NA
"6383",NA,NA
"6384",NA,NA
"6385",NA,NA
"6386",NA,NA
"6387",NA,NA
"6388",NA,NA
"6389",NA,NA
"6390",NA,NA
"6391",NA,NA
"6392",NA,NA
"6393",NA,NA
"6394",NA,NA
"6395",NA,NA
"6396",NA,NA
"6397",NA,NA
"6398",NA,NA
"6399",NA,NA
"6400",NA,NA
"6401",NA,NA
"6402",NA,NA
"6403",NA,NA
"6404",NA,NA
"6405",NA,NA
"6406",NA,NA
"6407",NA,NA
"6408",0.011274300852318,0.0110032786564817
"6409",NA,NA
"6410",NA,NA
"6411",NA,NA
"6412",NA,NA
"6413",NA,NA
"6414",NA,NA
"6415",NA,NA
"6416",0.0170578333309842,0.0170578333309842
"6417",0.00044949322020502,0.000797474604153887
"6418",0.00786602034914662,0.00774927414249324
"6419",0.0138766322741836,0.0137770595484184
"6420",0.0234944059742013,0.0240327553152395
"6421",NA,NA
"6422",NA,NA
"6423",NA,NA
"6424",NA,NA
"6425",NA,NA
"6426",NA,NA
"6427",NA,NA
"6428",NA,NA
"6429",NA,NA
"6430",NA,NA
"6431",NA,NA
"6432",NA,NA
"6433",NA,NA
"6434",NA,NA
"6435",NA,NA
"6436",NA,NA
"6437",0.0187294154844897,0.0187549115540361
"6438",0.0221544339692749,0.0224122063451754
"6439",0.000745361115843027,0.000628397722677903
"6440",NA,NA
"6441",NA,NA
"6442",0.00360207894509794,0.00364403438979439
"6443",0.00808347903293999,0.00816928047895779
"6444",0.003730378844509,0.00368022201173975
"6445",0.00301163848695475,0.0028091099435713
"6446",0.00261163560901739,0.00252915077214581
"6447",0.00329555178317276,0.00321809855574998
"6448",0.00379035056244312,0.00389292474673701
"6449",0.0047386097426294,0.00477155540167246
"6450",0.00594096334342608,0.00593214700495573
"6451",0.00351118207560752,0.00347407319332688
"6452",NA,NA
"6453",NA,NA
"6454",NA,NA
"6455",0.00478705578563305,0.00483357818472895
"6456",0.00300230146396887,0.00308349652888591
"6457",0.00374499903627945,0.0036023673230684
"6458",NA,NA
"6459",NA,NA
"6460",NA,NA
"6461",NA,NA
"6462",0.00219797866117624,0.00218997260768799
"6463",0.00450870728424711,0.00449108007749721
"6464",0.00840330494574626,0.00844496006327819
"6465",0.00802061389301227,0.00803294142943885
"6466",0.00594993253761559,0.00609220240046929
"6467",0.00723752536476664,0.00738117306075277
"6468",0.00392512984944428,0.00397480723952047
"6469",0.0167109040142264,0.0158415195193347
"6470",0.0101974480747613,0.0104113112008432
"6471",0.00392805617524522,0.00392805617524522
"6472",NA,NA
"6473",NA,NA
"6474",0.00392805617524522,0.00392805617524522
"6475",0.0175451300096611,0.0170596645720833
"6476",NA,NA
"6477",NA,NA
"6478",NA,NA
"6479",NA,NA
"6480",NA,NA
"6481",NA,NA
"6482",NA,NA
"6483",NA,NA
"6484",NA,NA
"6485",NA,NA
"6486",NA,NA
"6487",NA,NA
"6488",NA,NA
"6489",NA,NA
"6490",NA,NA
"6491",NA,NA
"6492",NA,NA
"6493",NA,NA
"6494",NA,NA
"6495",NA,NA
"6496",NA,NA
"6497",NA,NA
"6498",NA,NA
"6499",NA,NA
"6500",NA,NA
"6501",NA,NA
"6502",NA,NA
"6503",NA,NA
"6504",NA,NA
"6505",NA,NA
"6506",NA,NA
"6507",NA,NA
"6508",0.0158743421955736,0.0155618051207675
"6509",NA,NA
"6510",NA,NA
"6511",NA,NA
"6512",NA,NA
"6513",0.0094233198190681,0.00915512942057263
"6514",NA,NA
"6515",NA,NA
"6516",NA,NA
"6517",NA,NA
"6518",0.00882749224883277,0.00887856384628185
"6519",0.0107951319258903,0.0106315171129238
"6520",0.0209176860793035,0.0207786558919918
"6521",NA,NA
"6522",NA,NA
"6523",NA,NA
"6524",NA,NA
"6525",NA,NA
"6526",NA,NA
"6527",NA,NA
"6528",NA,NA
"6529",NA,NA
"6530",NA,NA
"6531",NA,NA
"6532",NA,NA
"6533",NA,NA
"6534",NA,NA
"6535",NA,NA
"6536",NA,NA
"6537",0.0106774714406511,0.010959581331441
"6538",0.0158206444417593,0.0156570863130654
"6539",0.00072276492951222,0.000635565883759982
"6540",0.0107088620997394,0.0107088620997394
"6541",NA,NA
"6542",0.00378069763625832,0.00378352515081546
"6543",0.0056595333183794,0.00565897323843465
"6544",0.00440999696581096,0.00443035950467128
"6545",0.00271342102650904,0.00276799206833177
"6546",0.0031171819531914,0.00295783285652154
"6547",0.00195756590154479,0.00193708829080312
"6548",0.00366060515624502,0.0036365348214865
"6549",0.00786739690902511,0.00770252224459957
"6550",0.00362061158664645,0.00361401117033633
"6551",0.00381759219916465,0.00416731732170794
"6552",NA,NA
"6553",NA,NA
"6554",NA,NA
"6555",NA,NA
"6556",NA,NA
"6557",0.00330101785551023,0.00330888964453778
"6558",0.0032067052855987,0.00311010640204407
"6559",0.00242478583817437,0.00238990923689369
"6560",NA,NA
"6561",0.00173847124561497,0.00172152302251793
"6562",0.00168065092060226,0.00184658372709173
"6563",0.00168347974403788,0.00159899187123953
"6564",0.00922993486737859,0.0092077231122547
"6565",0.0161915425765758,0.0169207054351376
"6566",0.00658595321345356,0.0066496518497166
"6567",0.00329123097334897,0.00331466437876579
"6568",0.00396770582006054,0.00396827821334613
"6569",0.00392805617524522,0.00392805617524522
"6570",0.00392805617524522,0.00392805617524522
"6571",0.00392805617524522,0.00392805617524522
"6572",0.0239269720922623,0.0222047939506586
"6573",0.00392805617524522,0.00392805617524522
"6574",NA,NA
"6575",0.00392805617524522,0.00392805617524522
"6576",NA,NA
"6577",NA,NA
"6578",NA,NA
"6579",NA,NA
"6580",NA,NA
"6581",NA,NA
"6582",NA,NA
"6583",NA,NA
"6584",NA,NA
"6585",NA,NA
"6586",NA,NA
"6587",NA,NA
"6588",NA,NA
"6589",NA,NA
"6590",NA,NA
"6591",NA,NA
"6592",NA,NA
"6593",NA,NA
"6594",NA,NA
"6595",NA,NA
"6596",NA,NA
"6597",NA,NA
"6598",NA,NA
"6599",NA,NA
"6600",NA,NA
"6601",NA,NA
"6602",NA,NA
"6603",NA,NA
"6604",NA,NA
"6605",NA,NA
"6606",NA,NA
"6607",NA,NA
"6608",0.00865018574102974,0.00864388624088837
"6609",0.00798808205995714,0.00784975781555148
"6610",NA,NA
"6611",0.00779160134637786,0.00781918350110352
"6612",0.00991905973824636,0.0101158119798088
"6613",0.0135167364473674,0.0133597683564148
"6614",0.0105518218500875,0.0105929997298841
"6615",NA,NA
"6616",NA,NA
"6617",NA,NA
"6618",0.00729282864393134,0.00729282864393134
"6619",NA,NA
"6620",0.0177440468855238,0.0177345625376316
"6621",NA,NA
"6622",NA,NA
"6623",NA,NA
"6624",NA,NA
"6625",NA,NA
"6626",NA,NA
"6627",NA,NA
"6628",NA,NA
"6629",NA,NA
"6630",NA,NA
"6631",NA,NA
"6632",NA,NA
"6633",NA,NA
"6634",NA,NA
"6635",NA,NA
"6636",NA,NA
"6637",0.0117485904403379,0.0120137801517366
"6638",0.00932978433054939,0.00906473431540833
"6639",0.00279709528790495,0.00284895366365992
"6640",NA,NA
"6641",0.00333507827976789,0.00332718626580692
"6642",0.00354039327291323,0.00357406183504339
"6643",0.00530850689687582,0.00518390657423498
"6644",0.00341396794580638,0.00338373558516544
"6645",0.00253560196539147,0.00250270311286438
"6646",0.00876295020962956,0.00832078053596955
"6647",0.0104241642126203,0.00990336850316131
"6648",0.00374839774971131,0.00375540529874
"6649",0.010053266536958,0.0097954529742064
"6650",0.00426066153446127,0.00425211340328109
"6651",0.000901415204259447,0.00105497793874422
"6652",NA,NA
"6653",0.00396468952927453,0.00376014343703462
"6654",0.00672545990538685,0.00687651416586531
"6655",0.0040583521345552,0.00379319164694504
"6656",0.00401270533832281,0.00384289816119317
"6657",0.00564757186320811,0.00560316830097287
"6658",0.00437309448998472,0.00423135094732534
"6659",0.00409326280324172,0.00383117590102227
"6660",0.00155659317275369,0.00158412639546355
"6661",0.00184568533183213,0.00176080420519464
"6662",0.00162796487603191,0.00159460177177399
"6663",0.00162783638278824,0.00150379872674154
"6664",0.00591449575173586,0.00566174507183469
"6665",0.0120520496533666,0.012649443523955
"6666",0.00792728486418071,0.00797526811296645
"6667",0.00594966075614994,0.00601317454851598
"6668",0.0047555581785586,0.00484602658778231
"6669",0.00392805617524522,0.00392805617524522
"6670",0.00392805617524522,0.00392805617524522
"6671",0.00392805617524522,0.00392805617524522
"6672",0.00248509632367726,0.00240849136354267
"6673",0.00941826027006282,0.00955313067710616
"6674",0.0172632840229828,0.0164100914772242
"6675",0.00392805617524522,0.00392805617524522
"6676",NA,NA
"6677",NA,NA
"6678",NA,NA
"6679",NA,NA
"6680",NA,NA
"6681",NA,NA
"6682",NA,NA
"6683",NA,NA
"6684",NA,NA
"6685",NA,NA
"6686",NA,NA
"6687",NA,NA
"6688",NA,NA
"6689",NA,NA
"6690",NA,NA
"6691",NA,NA
"6692",NA,NA
"6693",NA,NA
"6694",NA,NA
"6695",NA,NA
"6696",NA,NA
"6697",NA,NA
"6698",NA,NA
"6699",NA,NA
"6700",NA,NA
"6701",NA,NA
"6702",NA,NA
"6703",NA,NA
"6704",NA,NA
"6705",NA,NA
"6706",NA,NA
"6707",NA,NA
"6708",NA,NA
"6709",0.00713702487434351,0.00706672737416631
"6710",NA,NA
"6711",0.00729282864393134,0.00729282864393134
"6712",0.0158420872417232,0.01548555178032
"6713",0.0218428116214223,0.0212700993420414
"6714",0.00729282864393134,0.00729282864393134
"6715",NA,NA
"6716",NA,NA
"6717",NA,NA
"6718",NA,NA
"6719",NA,NA
"6720",0.0125794380748778,0.0125074693816763
"6721",NA,NA
"6722",NA,NA
"6723",NA,NA
"6724",NA,NA
"6725",NA,NA
"6726",NA,NA
"6727",NA,NA
"6728",NA,NA
"6729",NA,NA
"6730",NA,NA
"6731",NA,NA
"6732",NA,NA
"6733",NA,NA
"6734",NA,NA
"6735",NA,NA
"6736",NA,NA
"6737",0.00375409563794233,0.00391527555903376
"6738",0.00374014607652916,0.0038154164479494
"6739",0.00348360923453586,0.00354118927194322
"6740",0.00139391319793838,0.00140920965598638
"6741",0.00337622328639233,0.00341678593038557
"6742",0.00416099912871846,0.00421418630690697
"6743",0.00518389625654093,0.00532442950153088
"6744",0.00189047781677026,0.00197016937952855
"6745",0.0047132352964081,0.00472917784082547
"6746",0.013613507761621,0.0130915103277097
"6747",0.0119607000233317,0.0116371421060821
"6748",0.00409840470467754,0.00412250747690166
"6749",0.00479715349804705,0.00472332493626597
"6750",0.00360639334112593,0.00354916882575732
"6751",0.000915723164760245,0.00111544776584107
"6752",NA,NA
"6753",0.00914418225265982,0.00932834222251909
"6754",0.0083488557553701,0.00903786029472705
"6755",0.00842422169615884,0.00839395321124447
"6756",0.00582127612021985,0.00582799496085502
"6757",0.00596132153060812,0.00582741020392879
"6758",0.00567614658535226,0.00556114124748282
"6759",0.00380723000924655,0.00359622861576204
"6760",0.00293555661402546,0.00286047275759373
"6761",0.00154485480358134,0.00155020725285843
"6762",0.00119880268155936,0.00117199844711116
"6763",0.00251152548211455,0.00248856250431631
"6764",0.00576244430201319,0.005678949150835
"6765",0.0115475786182519,0.0113283737347243
"6766",0.00665966685126679,0.00660473254693596
"6767",0.00547361146538423,0.00541265001148452
"6768",0.00386274865433919,0.00386621346124883
"6769",0.00237084746000424,0.00226931362828186
"6770",NA,NA
"6771",0.002843161987439,0.00258162850525828
"6772",0.00392805617524522,0.00392805617524522
"6773",0.00859141776380393,0.00854329225588127
"6774",0.0112963521322668,0.0119295575987993
"6775",0.00613490159779311,0.00669136455551617
"6776",NA,NA
"6777",NA,NA
"6778",NA,NA
"6779",NA,NA
"6780",NA,NA
"6781",NA,NA
"6782",NA,NA
"6783",NA,NA
"6784",NA,NA
"6785",NA,NA
"6786",NA,NA
"6787",NA,NA
"6788",NA,NA
"6789",NA,NA
"6790",NA,NA
"6791",NA,NA
"6792",NA,NA
"6793",NA,NA
"6794",NA,NA
"6795",NA,NA
"6796",NA,NA
"6797",NA,NA
"6798",NA,NA
"6799",NA,NA
"6800",NA,NA
"6801",NA,NA
"6802",NA,NA
"6803",NA,NA
"6804",NA,NA
"6805",NA,NA
"6806",NA,NA
"6807",NA,NA
"6808",NA,NA
"6809",0.00729282864393134,0.00729282864393134
"6810",0.00755522554651498,0.00740542525115259
"6811",NA,NA
"6812",NA,NA
"6813",NA,NA
"6814",NA,NA
"6815",NA,NA
"6816",NA,NA
"6817",NA,NA
"6818",NA,NA
"6819",NA,NA
"6820",0.0026907429556602,0.00231888295707234
"6821",NA,NA
"6822",NA,NA
"6823",NA,NA
"6824",NA,NA
"6825",NA,NA
"6826",NA,NA
"6827",NA,NA
"6828",NA,NA
"6829",NA,NA
"6830",NA,NA
"6831",NA,NA
"6832",NA,NA
"6833",NA,NA
"6834",NA,NA
"6835",NA,NA
"6836",NA,NA
"6837",0.00476782524902227,0.00475628958040958
"6838",0.00348597349892303,0.00363538473928863
"6839",0.00324126862200857,0.00337473843223551
"6840",0.00103395182984576,0.00106621556803842
"6841",0.00380070489112073,0.00400055533771272
"6842",0.00773640009222418,0.00779417955439831
"6843",0.00252016166792767,0.00265251119043375
"6844",0.00299343103010239,0.00300893357219373
"6845",0.0145807678836124,0.0138804488458049
"6846",0.00581974055878383,0.00571426076758689
"6847",0.00460482310076138,0.00470343957728932
"6848",0.00397539910282603,0.00399622391974646
"6849",0.00851676832700699,0.00860192703630841
"6850",0.00498164660171813,0.00492091366409373
"6851",0.00445175948783862,0.00443446238502386
"6852",NA,NA
"6853",NA,NA
"6854",NA,NA
"6855",0.00436191087126868,0.00423149476726487
"6856",0.00963410094456578,0.00970135405762585
"6857",0.00656428996275163,0.00644491835743382
"6858",NA,NA
"6859",0.00439151637448631,0.00417680319877705
"6860",0.00513197273497815,0.00499060966453454
"6861",0.00505175712258983,0.00488159279532824
"6862",0.0050842448004855,0.00510195931325367
"6863",0.00489675163729586,0.00480788084172191
"6864",0.00652896583167916,0.00644131922356121
"6865",0.00746929549877419,0.00752350046689682
"6866",0.00717652712677236,0.00706577670540325
"6867",0.00807042918395763,0.00819267975864344
"6868",0.00514786002915506,0.00484625628656108
"6869",0.00729282864393134,0.00729282864393134
"6870",NA,NA
"6871",NA,NA
"6872",NA,NA
"6873",NA,NA
"6874",NA,NA
"6875",NA,NA
"6876",NA,NA
"6877",NA,NA
"6878",NA,NA
"6879",NA,NA
"6880",NA,NA
"6881",NA,NA
"6882",NA,NA
"6883",NA,NA
"6884",NA,NA
"6885",NA,NA
"6886",NA,NA
"6887",NA,NA
"6888",NA,NA
"6889",NA,NA
"6890",NA,NA
"6891",NA,NA
"6892",NA,NA
"6893",NA,NA
"6894",NA,NA
"6895",NA,NA
"6896",NA,NA
"6897",NA,NA
"6898",NA,NA
"6899",NA,NA
"6900",NA,NA
"6901",NA,NA
"6902",NA,NA
"6903",NA,NA
"6904",NA,NA
"6905",NA,NA
"6906",NA,NA
"6907",NA,NA
"6908",0.0132060205641913,0.015595665725196
"6909",NA,NA
"6910",0.00384165136737317,0.00390261825295108
"6911",NA,NA
"6912",NA,NA
"6913",NA,NA
"6914",NA,NA
"6915",0.00660319285590603,0.00661313202033686
"6916",NA,NA
"6917",NA,NA
"6918",NA,NA
"6919",NA,NA
"6920",0.0114871763448945,0.0117834584982745
"6921",NA,NA
"6922",NA,NA
"6923",NA,NA
"6924",NA,NA
"6925",NA,NA
"6926",NA,NA
"6927",NA,NA
"6928",NA,NA
"6929",NA,NA
"6930",NA,NA
"6931",NA,NA
"6932",NA,NA
"6933",NA,NA
"6934",NA,NA
"6935",NA,NA
"6936",NA,NA
"6937",0.00386429382298999,0.00398505428510306
"6938",0.0033401766591655,0.00352665898303327
"6939",0.00306103786192825,0.00320789105143619
"6940",0.00163169698675063,0.00169512287747742
"6941",0.00430326255273125,0.00456041239013329
"6942",0.00891052993475606,0.00888503983831045
"6943",0.00537380778442308,0.00540899740078486
"6944",0.00306172415160143,0.00313265277927014
"6945",0.00884687940922057,0.00870136905902115
"6946",0.018562283346068,0.017434306212523
"6947",0.00607890351088289,0.00585404814375349
"6948",0.0043900230512447,0.00439973861937503
"6949",0.0094092822215587,0.00930138335510084
"6950",0.00828479889556055,0.00834909301045159
"6951",0.0045355175745111,0.00467671685599504
"6952",0.00606938055462577,0.00606940342525312
"6953",NA,NA
"6954",NA,NA
"6955",NA,NA
"6956",NA,NA
"6957",NA,NA
"6958",0.00496853409107075,0.00473824780135716
"6959",0.0057873787261029,0.00546535194503703
"6960",0.00565839965089181,0.00544338505310843
"6961",0.00514420642238767,0.00505308850596001
"6962",0.000981981908812852,0.00104174102421226
"6963",0.0053821193171845,0.00536538270894286
"6964",0.00664486451797348,0.00656331756436929
"6965",0.00661371153821058,0.00657280728108673
"6966",0.0070106641350999,0.00697940326021019
"6967",0.00648111197883173,0.00647025981100039
"6968",0.00741751527645806,0.00753874038075615
"6969",0.00527137599050233,0.00506047925926674
"6970",0.00364684539460813,0.00389710421854399
"6971",NA,NA
"6972",NA,NA
"6973",0.00392805617524522,0.00392805617524522
"6974",NA,NA
"6975",NA,NA
"6976",NA,NA
"6977",NA,NA
"6978",NA,NA
"6979",NA,NA
"6980",NA,NA
"6981",NA,NA
"6982",NA,NA
"6983",NA,NA
"6984",NA,NA
"6985",NA,NA
"6986",NA,NA
"6987",NA,NA
"6988",NA,NA
"6989",NA,NA
"6990",NA,NA
"6991",NA,NA
"6992",NA,NA
"6993",NA,NA
"6994",NA,NA
"6995",NA,NA
"6996",NA,NA
"6997",NA,NA
"6998",NA,NA
"6999",NA,NA
"7000",NA,NA
"7001",NA,NA
"7002",NA,NA
"7003",NA,NA
"7004",NA,NA
"7005",NA,NA
"7006",NA,NA
"7007",NA,NA
"7008",NA,NA
"7009",NA,NA
"7010",NA,NA
"7011",NA,NA
"7012",NA,NA
"7013",NA,NA
"7014",NA,NA
"7015",0.00729282864393134,0.00729282864393134
"7016",NA,NA
"7017",NA,NA
"7018",0.0242627792059651,0.0135941662848845
"7019",0.00783472003516715,0.00775298554076634
"7020",0.00817685601051144,0.00795626260344819
"7021",NA,NA
"7022",NA,NA
"7023",NA,NA
"7024",NA,NA
"7025",NA,NA
"7026",NA,NA
"7027",NA,NA
"7028",NA,NA
"7029",NA,NA
"7030",NA,NA
"7031",NA,NA
"7032",NA,NA
"7033",NA,NA
"7034",NA,NA
"7035",NA,NA
"7036",NA,NA
"7037",NA,NA
"7038",0.00162883857435035,0.00171992569402452
"7039",0.00249867276238013,0.00260021311151247
"7040",0.00335644670772496,0.00364078168229713
"7041",0.00384491153427403,0.00413429379713
"7042",0.0124153110889264,0.0133331031923593
"7043",0.00449119605849021,0.00466943094361694
"7044",0.00383379962744751,0.00402372736790745
"7045",0.00316560131598233,0.00329720755718915
"7046",0.00451100256562835,0.0046694252520943
"7047",0.016931409417926,0.0160677005010657
"7048",0.00551772876654433,0.00560713597760202
"7049",0.0110369672056415,0.0107257646227411
"7050",0.0172048326300508,0.0167336790172365
"7051",0.00763977213265195,0.00767961811798418
"7052",0.00512668582344337,0.00509570847153808
"7053",0.00682846641809349,0.00684255416077432
"7054",NA,NA
"7055",NA,NA
"7056",NA,NA
"7057",NA,NA
"7058",0.00507110133957917,0.00487679673094494
"7059",0.00729282864393134,0.00729282864393134
"7060",0.00672741042582618,0.00677212120877873
"7061",0.00447664829868305,0.00438028807194512
"7062",0.00544503507786982,0.00515494548841178
"7063",0.0051005761042072,0.00500254127702244
"7064",0.00674898715167071,0.00678517828646352
"7065",0.00580873521382977,0.00576188254112835
"7066",0.00636939521445208,0.00625813742283679
"7067",0.00729282864393134,0.00729282864393134
"7068",0.00702340384596608,0.00694437771955978
"7069",0.00686886333723093,0.00676992501544702
"7070",0.00781502073778564,0.00774438620216705
"7071",NA,NA
"7072",NA,NA
"7073",NA,NA
"7074",0.00392805617524522,0.00392805617524522
"7075",NA,NA
"7076",NA,NA
"7077",NA,NA
"7078",NA,NA
"7079",NA,NA
"7080",NA,NA
"7081",NA,NA
"7082",NA,NA
"7083",NA,NA
"7084",NA,NA
"7085",NA,NA
"7086",NA,NA
"7087",NA,NA
"7088",NA,NA
"7089",NA,NA
"7090",NA,NA
"7091",NA,NA
"7092",NA,NA
"7093",NA,NA
"7094",NA,NA
"7095",NA,NA
"7096",NA,NA
"7097",NA,NA
"7098",NA,NA
"7099",NA,NA
"7100",NA,NA
"7101",NA,NA
"7102",NA,NA
"7103",NA,NA
"7104",NA,NA
"7105",NA,NA
"7106",NA,NA
"7107",NA,NA
"7108",NA,NA
"7109",NA,NA
"7110",NA,NA
"7111",NA,NA
"7112",0.00729282864393134,0.00729282864393134
"7113",NA,NA
"7114",NA,NA
"7115",NA,NA
"7116",0.00729282864393134,0.00729282864393134
"7117",NA,NA
"7118",NA,NA
"7119",0.0170578333309842,0.0170578333309842
"7120",0.000664199247234394,0.000756078055546905
"7121",NA,NA
"7122",NA,NA
"7123",NA,NA
"7124",NA,NA
"7125",NA,NA
"7126",NA,NA
"7127",NA,NA
"7128",NA,NA
"7129",NA,NA
"7130",NA,NA
"7131",NA,NA
"7132",NA,NA
"7133",NA,NA
"7134",NA,NA
"7135",NA,NA
"7136",NA,NA
"7137",NA,NA
"7138",0.00102924097188609,0.000844560983818674
"7139",0.00711781819861571,0.00694983563301367
"7140",0.00404213465335553,0.00419349678462159
"7141",0.00421448118445548,0.00440465706578552
"7142",0.0173520574010193,0.0165667834610102
"7143",0.00251726777810783,0.00268771610450753
"7144",0.00890043897559896,0.00864425555530016
"7145",0.0105431244342441,0.0103681409273438
"7146",0.00923301911709908,0.00957167369869684
"7147",0.0135565658822747,0.0129433426299634
"7148",0.0106600155941084,0.010640145280738
"7149",0.0222772520872297,0.0218723143215956
"7150",0.0205043211841493,0.0206451217746785
"7151",0.0141411744864293,0.0140518581755953
"7152",0.00535690402976138,0.0051787412164188
"7153",0.00330258375394282,0.00310590116550346
"7154",0.000728956830967926,0.000836086200834018
"7155",NA,NA
"7156",NA,NA
"7157",NA,NA
"7158",0.00541508573318689,0.00509725589234728
"7159",0.00641044648504559,0.00619461777116445
"7160",0.00743393791081834,0.00745850812750366
"7161",0.00678750322204911,0.00666960043026339
"7162",0.0062668858543101,0.0058832576786399
"7163",0.00590370299472126,0.00572459578613553
"7164",0.00557487621637035,0.00528109652981134
"7165",0.00499388931200967,0.00472156168830314
"7166",0.00557790286379514,0.00560367364122671
"7167",0.00724024341101729,0.00705509696234821
"7168",0.00708554365115456,0.0069522314974007
"7169",0.00750032462798186,0.00749994929932939
"7170",NA,NA
"7171",NA,NA
"7172",NA,NA
"7173",NA,NA
"7174",NA,NA
"7175",NA,NA
"7176",NA,NA
"7177",NA,NA
"7178",NA,NA
"7179",NA,NA
"7180",NA,NA
"7181",NA,NA
"7182",NA,NA
"7183",NA,NA
"7184",NA,NA
"7185",NA,NA
"7186",NA,NA
"7187",NA,NA
"7188",NA,NA
"7189",NA,NA
"7190",NA,NA
"7191",NA,NA
"7192",NA,NA
"7193",NA,NA
"7194",NA,NA
"7195",NA,NA
"7196",NA,NA
"7197",NA,NA
"7198",NA,NA
"7199",NA,NA
"7200",NA,NA
"7201",NA,NA
"7202",NA,NA
"7203",NA,NA
"7204",NA,NA
"7205",NA,NA
"7206",NA,NA
"7207",NA,NA
"7208",NA,NA
"7209",NA,NA
"7210",NA,NA
"7211",NA,NA
"7212",0.00846998797219408,0.00847389228661223
"7213",NA,NA
"7214",NA,NA
"7215",NA,NA
"7216",NA,NA
"7217",NA,NA
"7218",NA,NA
"7219",NA,NA
"7220",0.0110206788170977,0.0108183014199456
"7221",NA,NA
"7222",NA,NA
"7223",NA,NA
"7224",NA,NA
"7225",NA,NA
"7226",NA,NA
"7227",NA,NA
"7228",NA,NA
"7229",NA,NA
"7230",NA,NA
"7231",NA,NA
"7232",NA,NA
"7233",NA,NA
"7234",NA,NA
"7235",NA,NA
"7236",0.000659077090924636,0.000606816033451991
"7237",NA,NA
"7238",NA,NA
"7239",0.000643601561477473,0.000554733359489037
"7240",0.00785332084636011,0.00775245170808456
"7241",0.0177018314771937,0.0166246274728069
"7242",0.0137713676381337,0.0133049131211568
"7243",0.0190117734469512,0.0180285145335466
"7244",0.0216978775834127,0.020649492671446
"7245",0.0127148487646411,0.0122036664830488
"7246",0.00321543060878289,0.0033049518330778
"7247",0.00541650433936625,0.00544731605736541
"7248",0.0171081059910269,0.0176445661189388
"7249",0.0220943978124863,0.0223298104405737
"7250",0.0224682563048591,0.0222110448636805
"7251",0.0135471464019167,0.0133332235212989
"7252",0.00630873985215621,0.0061944218683093
"7253",0.00445676847888597,0.00434192155188555
